,tx_type,date,punk_id,transfer_count,eth_amount,dollar_amount,floor_price,mean_offer,median_offer,min_sale_price,min_bid,mean_bid,median_bid,floor_sale_target,discount_target,premium_target
7314,Sold,2020-11-19,3049,1.0,7.19,3429,3.31,15.4625,9.875,3.0,2.0,25.5,25.0,0,0,1
7315,Sold,2020-11-19,1797,0.0,3.80,1796,3.31,15.4625,9.875,3.0,2.0,25.5,25.0,0,0,1
7316,Sold,2020-11-19,7996,1.0,36,17167,3.31,15.4625,9.875,3.0,2.0,25.5,25.0,0,0,1
7317,Sold,2020-11-19,4699,5.0,3,1419,3.31,15.4625,9.875,3.0,2.0,25.5,25.0,0,1,0
7318,Sold,2020-11-19,2881,1.0,3.25,1543,3.31,15.4625,9.875,3.0,2.0,25.5,25.0,0,1,0
7319,Sold,2020-11-19,7740,0.0,3.31,1578,3.31,15.4625,9.875,3.0,2.0,25.5,25.0,1,0,0
7320,Sold,2020-11-20,7812,3.0,2.99,1511,2.99,8.838000000000001,6.5,2.99,3.0,11.027272727272727,13.0,1,0,0
7321,Sold,2020-11-20,4112,6.0,14,7128,2.99,8.838000000000001,6.5,2.99,3.0,11.027272727272727,13.0,0,0,1
7322,Sold,2020-11-20,7131,1.0,5,2542,2.99,8.838000000000001,6.5,2.99,3.0,11.027272727272727,13.0,0,0,1
7323,Sold,2020-11-20,3139,8.0,15,7637,2.99,8.838000000000001,6.5,2.99,3.0,11.027272727272727,13.0,0,0,1
7324,Sold,2020-11-20,2476,2.0,4.20,2089,2.99,8.838000000000001,6.5,2.99,3.0,11.027272727272727,13.0,0,0,1
7325,Sold,2020-11-20,9153,1.0,3.50,1771,2.99,8.838000000000001,6.5,2.99,3.0,11.027272727272727,13.0,0,0,1
7326,Sold,2020-11-21,6485,4.0,3.50,1875,3.75,9.466666666666665,6.25,3.5,3.0,5.4,5.0,0,1,0
7327,Sold,2020-11-22,3914,3.0,3,1596,3.99,33.55111111111111,9.25,3.0,2.75,5.035714285714286,4.5,0,1,0
7328,Sold,2020-11-22,8488,0.0,3.50,1939,3.99,33.55111111111111,9.25,3.0,2.75,5.035714285714286,4.5,0,1,0
7329,Sold,2020-11-23,6536,6.0,3,1790,3.5,16.961666666666666,8.995000000000001,3.0,2.5,12.514736842105261,7.5,0,1,0
7330,Sold,2020-11-23,5720,2.0,3.50,2021,3.5,16.961666666666666,8.995000000000001,3.0,2.5,12.514736842105261,7.5,1,0,0
7331,Sold,2020-11-23,7911,2.0,3.20,1880,3.5,16.961666666666666,8.995000000000001,3.0,2.5,12.514736842105261,7.5,0,1,0
7332,Sold,2020-11-23,8900,1.0,15,8329,3.5,16.961666666666666,8.995000000000001,3.0,2.5,12.514736842105261,7.5,0,0,1
7333,Sold,2020-11-23,2242,2.0,4,2393,3.5,16.961666666666666,8.995000000000001,3.0,2.5,12.514736842105261,7.5,0,0,1
7334,Sold,2020-11-24,3125,6.0,4,2428,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7335,Sold,2020-11-24,5209,1.0,3.75,2330,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7336,Sold,2020-11-24,5279,3.0,3.49,2169,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7337,Sold,2020-11-24,3853,7.0,4,2428,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7338,Sold,2020-11-24,4036,0.0,4.10,2484,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7339,Sold,2020-11-24,9924,7.0,3.30,2003,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7340,Sold,2020-11-24,9647,2.0,3.50,2124,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7341,Sold,2020-11-24,4660,3.0,4,2454,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7342,Sold,2020-11-24,3179,3.0,3.49,2118,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7343,Sold,2020-11-24,8490,6.0,2.40,1452,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,1,0
7344,Sold,2020-11-24,1369,3.0,3.30,2011,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7345,Sold,2020-11-24,5672,3.0,3.70,2246,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7346,Sold,2020-11-24,5564,1.0,4.99,3078,2.9,8.853793103448277,5.99,2.4,2.0,2.6666666666666665,2.8,0,0,1
7347,Sold,2020-11-25,2905,1.0,4,2357,2.69,13.714444444444446,5.85,2.69,2.0,4.333333333333333,2.0,0,0,1
7348,Sold,2020-11-25,3759,2.0,2.69,1586,2.69,13.714444444444446,5.85,2.69,2.0,4.333333333333333,2.0,1,0,0
7349,Sold,2020-11-25,7238,5.0,2.69,1563,2.69,13.714444444444446,5.85,2.69,2.0,4.333333333333333,2.0,1,0,0
7350,Sold,2020-11-26,4262,1.0,3.25,1620,4.0,12.787272727272727,7.5,3.25,2.9,5.07,4.5,0,1,0
7351,Sold,2020-11-26,9947,2.0,5,2460,4.0,12.787272727272727,7.5,3.25,2.9,5.07,4.5,0,0,1
7352,Sold,2020-11-26,4699,5.0,4,2066,4.0,12.787272727272727,7.5,3.25,2.9,5.07,4.5,1,0,0
7353,Sold,2020-11-26,4326,2.0,3.62,1884,4.0,12.787272727272727,7.5,3.25,2.9,5.07,4.5,0,1,0
7354,Sold,2020-11-27,9905,0.0,3.50,1768,4.0,6.985714285714285,7.0,3.5,2.9,3.1333333333333333,3.0,0,1,0
7355,Sold,2020-11-28,3914,3.0,4.50,2461,4.0,12.739,7.95,4.25,1.0,1.0,1.0,0,0,1
7356,Sold,2020-11-28,4068,2.0,4.25,2291,4.0,12.739,7.95,4.25,1.0,1.0,1.0,0,0,1
7357,Sold,2020-11-29,1524,1.0,3.24,1793,4.0,7.138888888888889,6.25,3.24,4.0,4.0,4.0,0,1,0
7358,Sold,2020-11-30,1586,2.0,2.60,1507,2.6,10.414444444444447,5.5,2.6,2.0,21.96666666666667,3.9,1,0,0
7359,Sold,2020-11-30,1,5.0,60,36305,2.6,10.414444444444447,5.5,2.6,2.0,21.96666666666667,3.9,0,0,1
7360,Sold,2020-11-30,6226,3.0,3.85,2221,2.6,10.414444444444447,5.5,2.6,2.0,21.96666666666667,3.9,0,0,1
7361,Sold,2020-11-30,5939,0.0,3.90,2249,2.6,10.414444444444447,5.5,2.6,2.0,21.96666666666667,3.9,0,0,1
7362,Sold,2020-12-03,4516,2.0,5,2960,3.45,4.334,4.0,4.18,3.8,4.9,4.9,0,0,1
7363,Sold,2020-12-03,7772,1.0,4.18,2584,3.45,4.334,4.0,4.18,3.8,4.9,4.9,0,0,1
7364,Sold,2020-12-05,1190,1.0,32,19070,3.5,4.83,4.0,3.0,0.04,9.208,6.5,0,0,1
7365,Sold,2020-12-05,1242,1.0,3,1770,3.5,4.83,4.0,3.0,0.04,9.208,6.5,0,1,0
7366,Sold,2020-12-05,8490,6.0,3.15,1878,3.5,4.83,4.0,3.0,0.04,9.208,6.5,0,1,0
7367,Sold,2020-12-06,7563,5.0,20,11901,3.0,8.886666666666665,5.0,2.25,2.25,9.59,6.5,0,0,1
7368,Sold,2020-12-06,4915,1.0,2.25,1330,3.0,8.886666666666665,5.0,2.25,2.25,9.59,6.5,0,1,0
7369,Sold,2020-12-07,2484,2.0,36.99,21991,5.5,28.30666666666667,14.735,3.6,3.3,10.233333333333333,6.5,0,0,1
7370,Sold,2020-12-07,6079,1.0,3.60,2141,5.5,28.30666666666667,14.735,3.6,3.3,10.233333333333333,6.5,0,1,0
7371,Sold,2020-12-11,6241,0.0,3.50,1923,1.0,7.763684210526315,4.49,1.0,1.0,9.419444444444444,1.75,0,0,1
7372,Sold,2020-12-11,7777,3.0,3,1648,1.0,7.763684210526315,4.49,1.0,1.0,9.419444444444444,1.75,0,0,1
7373,Sold,2020-12-11,3404,1.0,3,1677,1.0,7.763684210526315,4.49,1.0,1.0,9.419444444444444,1.75,0,0,1
7374,Sold,2020-12-11,6500,0.0,2.50,1373,1.0,7.763684210526315,4.49,1.0,1.0,9.419444444444444,1.75,0,0,1
7375,Sold,2020-12-11,9512,1.0,2.50,1373,1.0,7.763684210526315,4.49,1.0,1.0,9.419444444444444,1.75,0,0,1
7376,Sold,2020-12-11,1781,1.0,1,549,1.0,7.763684210526315,4.49,1.0,1.0,9.419444444444444,1.75,1,0,0
7377,Sold,2020-12-12,9721,1.0,2.50,1385,2.8,5.3500000000000005,5.0,2.5,1.0,1.788888888888889,2.0,0,1,0
7378,Sold,2020-12-12,1781,1.0,2.80,1551,2.8,5.3500000000000005,5.0,2.5,1.0,1.788888888888889,2.0,1,0,0
7379,Sold,2020-12-12,1343,2.0,2.50,1395,2.8,5.3500000000000005,5.0,2.5,1.0,1.788888888888889,2.0,0,1,0
7380,Sold,2020-12-13,1473,2.0,2.80,1658,3.1,7.2988461538461555,5.12,2.8,0.01,1.264347826086957,0.01,0,1,0
7381,Sold,2020-12-13,9512,1.0,4.20,2487,3.1,7.2988461538461555,5.12,2.8,0.01,1.264347826086957,0.01,0,0,1
7382,Sold,2020-12-13,1443,1.0,3.50,2071,3.1,7.2988461538461555,5.12,2.8,0.01,1.264347826086957,0.01,0,0,1
7383,Sold,2020-12-14,6818,3.0,3.50,2045,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7384,Sold,2020-12-14,2826,7.0,3.75,2191,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7385,Sold,2020-12-14,6522,7.0,3,1755,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,1,0
7386,Sold,2020-12-14,2390,6.0,3.97,2303,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7387,Sold,2020-12-14,6152,6.0,4.10,2399,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7388,Sold,2020-12-14,3500,3.0,3.75,2175,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7389,Sold,2020-12-14,7777,3.0,6.50,3798,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7390,Sold,2020-12-14,4261,4.0,2.40,1404,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,1,0
7391,Sold,2020-12-14,5913,7.0,9,5265,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,0,0,1
7392,Sold,2020-12-14,5564,1.0,3.40,2008,3.4,6.670416666666665,5.0,2.4,0.01,0.7515789473684196,0.01,1,0,0
7393,Sold,2020-12-15,4660,3.0,2.50,1465,3.5,5.553333333333334,4.2,2.5,0.01,1.1712096774193541,0.01,0,1,0
7394,Sold,2020-12-17,5932,2.0,3.50,2317,3.0,7.573846153846154,4.8,3.5,0.01,0.33644444444444543,0.01,0,0,1
7395,Sold,2020-12-18,9647,2.0,3.30,2127,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7396,Sold,2020-12-18,7238,5.0,2.90,1866,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7397,Sold,2020-12-18,8021,0.0,4.92,3190,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7398,Sold,2020-12-18,6094,4.0,5.30,3372,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7399,Sold,2020-12-18,4660,3.0,3.50,2248,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7400,Sold,2020-12-18,5209,1.0,2.80,1817,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,1,0,0
7401,Sold,2020-12-18,4915,1.0,3.10,2006,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7402,Sold,2020-12-18,5209,1.0,1.75,1125,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,1,0
7403,Sold,2020-12-18,7929,4.0,7.12,4572,2.8,30.267916666666668,6.245,1.75,0.1,2.9166666666666665,2.0,0,0,1
7404,Sold,2020-12-20,7076,1.0,2,1300,7.25,10.335,7.545,2.0,0.05,3.8125,3.6,0,1,0
7405,Sold,2020-12-21,1904,2.0,3.70,2267,2.05,11.69578947368421,6.49,3.7,3.0,4.5,4.0,0,0,1
7406,Sold,2020-12-21,7072,1.0,3.85,2351,2.05,11.69578947368421,6.49,3.7,3.0,4.5,4.0,0,0,1
7407,Sold,2020-12-21,3330,1.0,4,2470,2.05,11.69578947368421,6.49,3.7,3.0,4.5,4.0,0,0,1
7408,Sold,2020-12-22,3759,2.0,3.10,1887,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,1,0
7409,Sold,2020-12-22,6160,3.0,3.99,2485,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7410,Sold,2020-12-22,8427,3.0,6,3772,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7411,Sold,2020-12-22,9924,7.0,4,2507,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7412,Sold,2020-12-22,7268,1.0,3.20,1977,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,1,0,0
7413,Sold,2020-12-22,3199,2.0,3.59,2248,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7414,Sold,2020-12-22,5672,3.0,4,2507,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7415,Sold,2020-12-22,5558,0.0,4,2491,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7416,Sold,2020-12-22,3179,3.0,4.40,2745,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7417,Sold,2020-12-22,1812,1.0,5,3119,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7418,Sold,2020-12-22,1586,2.0,3.40,2121,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7419,Sold,2020-12-22,3082,1.0,4.50,2803,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7420,Sold,2020-12-22,1533,2.0,3.75,2348,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7421,Sold,2020-12-22,5279,3.0,4,2507,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7422,Sold,2020-12-22,7015,2.0,12,7544,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7423,Sold,2020-12-22,8861,3.0,5,3119,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7424,Sold,2020-12-22,6936,4.0,3.85,2325,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7425,Sold,2020-12-22,4261,4.0,3.20,1957,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,1,0,0
7426,Sold,2020-12-22,8302,2.0,5.99,3766,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7427,Sold,2020-12-22,7508,2.0,3.95,2473,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7428,Sold,2020-12-22,7160,2.0,3.75,2350,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7429,Sold,2020-12-22,3853,7.0,5,3119,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7430,Sold,2020-12-22,2929,0.0,3.49,2185,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7431,Sold,2020-12-22,2158,6.0,5.80,3612,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7432,Sold,2020-12-22,1369,3.0,4.30,2682,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7433,Sold,2020-12-22,7178,2.0,3.50,2191,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7434,Sold,2020-12-22,8655,0.0,3.25,2035,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7435,Sold,2020-12-22,2378,0.0,4.20,2616,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7436,Sold,2020-12-22,7126,1.0,3.90,2395,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7437,Sold,2020-12-22,3306,2.0,3.33,2087,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7438,Sold,2020-12-22,2856,1.0,4.19,2610,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7439,Sold,2020-12-22,4152,3.0,4.25,2566,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7440,Sold,2020-12-22,8919,3.0,4.69,2926,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7441,Sold,2020-12-22,7132,4.0,4.20,2620,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7442,Sold,2020-12-22,6059,1.0,5,3114,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7443,Sold,2020-12-22,5322,1.0,3.33,2087,3.2,8.693939393939395,5.7,3.1,3.0,5.265000000000001,3.03,0,0,1
7444,Sold,2020-12-23,3125,6.0,5,3072,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7445,Sold,2020-12-23,9717,3.0,6,3711,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7446,Sold,2020-12-23,4261,4.0,5.50,3362,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7447,Sold,2020-12-23,7131,1.0,13.75,8505,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7448,Sold,2020-12-23,5209,1.0,3.80,2274,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,1,0,0
7449,Sold,2020-12-23,2390,6.0,5.30,3239,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7450,Sold,2020-12-23,7557,4.0,30,18150,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7451,Sold,2020-12-23,4930,6.0,5.30,3278,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7452,Sold,2020-12-23,2209,1.0,15,9341,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7453,Sold,2020-12-23,3361,1.0,11,6652,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7454,Sold,2020-12-23,5647,2.0,21.50,12984,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7455,Sold,2020-12-23,8247,3.0,6,3711,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7456,Sold,2020-12-23,3080,2.0,4,2491,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7457,Sold,2020-12-23,1524,1.0,4,2474,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7458,Sold,2020-12-23,7613,0.0,6,3819,3.8,10.582093023255814,7.98,3.8,0.5,4.716388888888889,3.8,0,0,1
7459,Sold,2020-12-24,3441,7.0,7.12,4126,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7460,Sold,2020-12-24,7563,5.0,20.10,11662,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7461,Sold,2020-12-24,2410,4.0,7.25,4439,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7462,Sold,2020-12-24,7407,3.0,49,28116,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7463,Sold,2020-12-24,9502,0.0,5.95,3452,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7464,Sold,2020-12-24,2450,6.0,7,4057,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7465,Sold,2020-12-24,4112,6.0,14.10,8208,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7466,Sold,2020-12-24,9079,2.0,5.50,3172,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7467,Sold,2020-12-24,4866,2.0,4,2295,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,1,0
7468,Sold,2020-12-24,5546,0.0,4.20,2494,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7469,Sold,2020-12-24,2887,5.0,13.37,8112,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7470,Sold,2020-12-24,9912,2.0,22,12624,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7471,Sold,2020-12-24,5733,0.0,4.20,2410,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7472,Sold,2020-12-24,3922,3.0,4,2307,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,1,0
7473,Sold,2020-12-24,1605,1.0,21.50,13163,4.1,12.875000000000002,7.05,4.0,1.0,8.422,6.99,0,0,1
7474,Sold,2020-12-25,9561,3.0,12,7320,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7475,Sold,2020-12-25,1586,2.0,4.80,2937,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,1,0
7476,Sold,2020-12-25,2490,1.0,6,3699,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7477,Sold,2020-12-25,1127,6.0,15,9420,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7478,Sold,2020-12-25,9350,4.0,8,4900,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7479,Sold,2020-12-25,3800,5.0,19,12029,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7480,Sold,2020-12-25,8696,6.0,12.49,7831,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7481,Sold,2020-12-25,8788,0.0,4.15,2531,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,1,0
7482,Sold,2020-12-25,3831,6.0,99.99,62693,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7483,Sold,2020-12-25,6522,7.0,6.50,4010,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7484,Sold,2020-12-25,4029,6.0,18,10980,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7485,Sold,2020-12-25,965,2.0,5.50,3365,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7486,Sold,2020-12-25,1490,2.0,4.25,2665,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,1,0
7487,Sold,2020-12-25,3107,4.0,60,36593,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7488,Sold,2020-12-25,5523,1.0,4.99,3053,4.95,15.826060606060606,8.25,4.15,1.0,4.03,2.6,0,0,1
7489,Sold,2020-12-26,7431,1.0,5.50,3543,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7490,Sold,2020-12-26,6457,3.0,4,2576,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7491,Sold,2020-12-26,3161,1.0,4.99,3207,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7492,Sold,2020-12-26,2881,1.0,5.50,3495,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7493,Sold,2020-12-26,7094,4.0,5,3213,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7494,Sold,2020-12-26,3797,0.0,5.95,3738,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7495,Sold,2020-12-26,9270,1.0,4,2542,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7496,Sold,2020-12-26,3380,0.0,3,1906,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,1,0,0
7497,Sold,2020-12-26,3806,1.0,4,2513,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7498,Sold,2020-12-26,3748,0.0,6.50,4177,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7499,Sold,2020-12-26,5754,2.0,6.90,4465,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
7500,Sold,2020-12-26,9162,3.0,5.99,3850,3.0,275.78578947368425,7.345000000000001,3.0,2.5,6.591666666666668,3.425,0,0,1
