,url,type,from,to,amount,date
7820,https://www.larvalabs.com/cryptopunks/details/9670,Claimed,,0xcbd482,,"Jun 23, 2017"
7821,https://www.larvalabs.com/cryptopunks/details/9671,Bid Withdrawn,Deeze,,"4Ξ ($4,937)","Jan 21, 2021"
7822,https://www.larvalabs.com/cryptopunks/details/9671,Bid,Deeze,,"4Ξ ($5,320)","Jan 21, 2021"
7823,https://www.larvalabs.com/cryptopunks/details/9671,Offer Withdrawn,,,,"May 26, 2020"
7824,https://www.larvalabs.com/cryptopunks/details/9671,Offered,,,2.45Ξ ($511),"May 24, 2020"
7825,https://www.larvalabs.com/cryptopunks/details/9671,Sold,0x1a96af,0x4960c4…,1.55Ξ ($323),"May 24, 2020"
7826,https://www.larvalabs.com/cryptopunks/details/9671,Bid Withdrawn,VonMises,,1.10Ξ ($210),"May 13, 2020"
7827,https://www.larvalabs.com/cryptopunks/details/9671,Bid,VonMises,,1.10Ξ ($209),"May 12, 2020"
7828,https://www.larvalabs.com/cryptopunks/details/9671,Bid Withdrawn,VonMises,,1.05Ξ ($228),"Apr 30, 2020"
7829,https://www.larvalabs.com/cryptopunks/details/9671,Bid,VonMises,,1.05Ξ ($228),"Apr 30, 2020"
7830,https://www.larvalabs.com/cryptopunks/details/9671,Offered,,,1.55Ξ ($263),"Apr 17, 2020"
7831,https://www.larvalabs.com/cryptopunks/details/9671,Bid,GtC,,0.55Ξ ($94),"Apr 17, 2020"
7832,https://www.larvalabs.com/cryptopunks/details/9671,Transfer,0x677b43,0x1a96af,,"Apr 17, 2020"
7833,https://www.larvalabs.com/cryptopunks/details/9671,Offered,,,3Ξ ($723),"Jul 07, 2017"
7834,https://www.larvalabs.com/cryptopunks/details/9671,Offer Withdrawn,,,,"Jul 06, 2017"
7835,https://www.larvalabs.com/cryptopunks/details/9671,Offered,,,0.39Ξ ($111),"Jul 02, 2017"
7836,https://www.larvalabs.com/cryptopunks/details/9671,Sold,0x682c30,0x677b43,0.25Ξ ($71),"Jul 02, 2017"
7837,https://www.larvalabs.com/cryptopunks/details/9671,Offered,,,0.25Ξ ($71),"Jul 02, 2017"
7838,https://www.larvalabs.com/cryptopunks/details/9671,Claimed,,0x682c30,,"Jun 23, 2017"
7839,https://www.larvalabs.com/cryptopunks/details/9672,Transfer,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
7840,https://www.larvalabs.com/cryptopunks/details/9672,Claimed,,0x00bd9f,,"Jun 23, 2017"
7841,https://www.larvalabs.com/cryptopunks/details/9673,Transfer,0x28b564,0x577ebc,,"Feb 04, 2021"
7842,https://www.larvalabs.com/cryptopunks/details/9673,Claimed,,0x28b564,,"Jun 23, 2017"
7843,https://www.larvalabs.com/cryptopunks/details/9674,Sold,0x00d7c9,0x287b15,0.50Ξ ($523),"Jan 25, 2018"
7844,https://www.larvalabs.com/cryptopunks/details/9674,Bid,0x287b15,,0.50Ξ ($523),"Jan 25, 2018"
7845,https://www.larvalabs.com/cryptopunks/details/9674,Offered,,,"5Ξ ($5,251)","Jan 16, 2018"
7846,https://www.larvalabs.com/cryptopunks/details/9674,Bid Withdrawn,jmg,,0.10Ξ ($46),"Dec 03, 2017"
7847,https://www.larvalabs.com/cryptopunks/details/9674,Offered,,,0.30Ξ ($89),"Oct 27, 2017"
7848,https://www.larvalabs.com/cryptopunks/details/9674,Bid,jmg,,0.10Ξ ($30),"Oct 27, 2017"
7849,https://www.larvalabs.com/cryptopunks/details/9674,Bid Withdrawn,0x00bd3a,,0.22Ξ ($49),"Jul 12, 2017"
7850,https://www.larvalabs.com/cryptopunks/details/9674,Bid,0x00bd3a,,0.22Ξ ($45),"Jul 10, 2017"
7851,https://www.larvalabs.com/cryptopunks/details/9674,Claimed,,0x00d7c9,,"Jun 23, 2017"
7852,https://www.larvalabs.com/cryptopunks/details/9675,Sold,CPyrc,0x9293c3,"4.99Ξ ($5,461)","Jan 05, 2021"
7853,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,"4.99Ξ ($5,294)","Jan 05, 2021"
7854,https://www.larvalabs.com/cryptopunks/details/9675,(Unwrap),WrappedC…,CPyrc,,"Jan 05, 2021"
7855,https://www.larvalabs.com/cryptopunks/details/9675,Sold,moderats,CPyrc,"4Ξ ($4,176)","Jan 05, 2021"
7856,https://www.larvalabs.com/cryptopunks/details/9675,Sold,CPyrc,moderats,2.49Ξ ($929),"Sep 14, 2020"
7857,https://www.larvalabs.com/cryptopunks/details/9675,Sold,Pranksy,CPyrc,1.25Ξ ($460),"Sep 11, 2020"
7858,https://www.larvalabs.com/cryptopunks/details/9675,(Wrap),0x776758,WrappedC…,,"Sep 11, 2020"
7859,https://www.larvalabs.com/cryptopunks/details/9675,Transfer,Pranksy,0x776758,,"Sep 11, 2020"
7860,https://www.larvalabs.com/cryptopunks/details/9675,Offer Withdrawn,,,,"Sep 11, 2020"
7861,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,1.20Ξ ($464),"Aug 26, 2020"
7862,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,1.99Ξ ($475),"Jul 14, 2020"
7863,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,1.49Ξ ($361),"Jun 23, 2020"
7864,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,1.99Ξ ($403),"May 22, 2020"
7865,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,1.49Ξ ($264),"Jan 18, 2020"
7866,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,1.11Ξ ($150),"Jan 05, 2020"
7867,https://www.larvalabs.com/cryptopunks/details/9675,Sold,Hemba,Pranksy,0.55Ξ ($74),"Jan 04, 2020"
7868,https://www.larvalabs.com/cryptopunks/details/9675,Bid Withdrawn,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
7869,https://www.larvalabs.com/cryptopunks/details/9675,Bid,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
7870,https://www.larvalabs.com/cryptopunks/details/9675,Offered,,,0.55Ξ ($70),"Jan 10, 2019"
7871,https://www.larvalabs.com/cryptopunks/details/9675,Claimed,,Hemba,,"Jun 23, 2017"
7872,https://www.larvalabs.com/cryptopunks/details/9676,Transfer,0x00d7c9,Wilcox,,"Sep 08, 2019"
7873,https://www.larvalabs.com/cryptopunks/details/9676,Offered,,,2Ξ ($538),"Jul 13, 2019"
7874,https://www.larvalabs.com/cryptopunks/details/9676,Claimed,,0x00d7c9,,"Jun 23, 2017"
7875,https://www.larvalabs.com/cryptopunks/details/9677,Transfer,snowfro,Snowfro,,"Apr 29, 2019"
7876,https://www.larvalabs.com/cryptopunks/details/9677,Sold,0x00d7c9,snowfro,0.05Ξ ($27),"Jun 11, 2018"
7877,https://www.larvalabs.com/cryptopunks/details/9677,Offered,,,0.05Ξ ($27),"Jun 11, 2018"
7878,https://www.larvalabs.com/cryptopunks/details/9677,Claimed,,0x00d7c9,,"Jun 23, 2017"
7879,https://www.larvalabs.com/cryptopunks/details/9678,Sold,0xf0f068…,MrTpunks,5.55Ξ ($891),"Jan 16, 2020"
7880,https://www.larvalabs.com/cryptopunks/details/9678,Offered,,,5.55Ξ ($756),"Jan 10, 2020"
7881,https://www.larvalabs.com/cryptopunks/details/9678,Offer Withdrawn,,,,"Jan 08, 2020"
7882,https://www.larvalabs.com/cryptopunks/details/9678,Offered,,,5.40Ξ ($773),"Jan 07, 2020"
7883,https://www.larvalabs.com/cryptopunks/details/9678,Sold,0x7c00c9…,0xf0f068…,3Ξ ($427),"Jan 07, 2020"
7884,https://www.larvalabs.com/cryptopunks/details/9678,Bid Withdrawn,TweetyPi…,,1.20Ξ ($157),"Jan 01, 2020"
7885,https://www.larvalabs.com/cryptopunks/details/9678,Bid,TweetyPi…,,1.20Ξ ($157),"Jan 01, 2020"
7886,https://www.larvalabs.com/cryptopunks/details/9678,Bid Withdrawn,TokenAng…,,1.70Ξ ($448),"Jun 14, 2019"
7887,https://www.larvalabs.com/cryptopunks/details/9678,Bid,TokenAng…,,1.70Ξ ($448),"Jun 14, 2019"
7888,https://www.larvalabs.com/cryptopunks/details/9678,Bid Withdrawn,Sylveste…,,1.66Ξ ($288),"May 06, 2019"
7889,https://www.larvalabs.com/cryptopunks/details/9678,Bid,Sylveste…,,1.66Ξ ($288),"May 06, 2019"
7890,https://www.larvalabs.com/cryptopunks/details/9678,Offered,,,3Ξ ($412),"Dec 29, 2018"
7891,https://www.larvalabs.com/cryptopunks/details/9678,Sold,jmg,0x7c00c9…,0.69Ξ ($95),"Dec 29, 2018"
7892,https://www.larvalabs.com/cryptopunks/details/9678,Offered,,,0.69Ξ ($82),"Dec 22, 2018"
7893,https://www.larvalabs.com/cryptopunks/details/9678,Transfer,0x00bd3a,jmg,,"Dec 22, 2018"
7894,https://www.larvalabs.com/cryptopunks/details/9678,Offer Withdrawn,,,,"Jul 31, 2017"
7895,https://www.larvalabs.com/cryptopunks/details/9678,Offered,,,1.69Ξ ($344),"Jul 25, 2017"
7896,https://www.larvalabs.com/cryptopunks/details/9678,Sold,0x682c30,0x00bd3a,0.35Ξ ($93),"Jul 05, 2017"
7897,https://www.larvalabs.com/cryptopunks/details/9678,Offered,,,0.35Ξ ($93),"Jul 05, 2017"
7898,https://www.larvalabs.com/cryptopunks/details/9678,Bid Withdrawn,0x7760e0,,0.10Ξ ($27),"Jul 04, 2017"
7899,https://www.larvalabs.com/cryptopunks/details/9678,Bid,0x7760e0,,0.10Ξ ($28),"Jul 02, 2017"
7900,https://www.larvalabs.com/cryptopunks/details/9678,Bid,0xa0a59c,,0.10Ξ ($32),"Jun 28, 2017"
7901,https://www.larvalabs.com/cryptopunks/details/9678,Bid Withdrawn,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
7902,https://www.larvalabs.com/cryptopunks/details/9678,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
7903,https://www.larvalabs.com/cryptopunks/details/9678,Claimed,,0x682c30,,"Jun 23, 2017"
7904,https://www.larvalabs.com/cryptopunks/details/9679,Sold,0x00d7c9,0x7760e0,0.05Ξ ($28),"May 30, 2018"
7905,https://www.larvalabs.com/cryptopunks/details/9679,Bid,0x7760e0,,0.05Ξ ($14),"Jul 02, 2017"
7906,https://www.larvalabs.com/cryptopunks/details/9679,Claimed,,0x00d7c9,,"Jun 23, 2017"
7907,https://www.larvalabs.com/cryptopunks/details/9680,Transfer,0x00d7c9,Wilcox,,"Sep 17, 2019"
7908,https://www.larvalabs.com/cryptopunks/details/9680,Offered,,,"1Ξ ($1,025)","Jan 17, 2018"
7909,https://www.larvalabs.com/cryptopunks/details/9680,Claimed,,0x00d7c9,,"Jun 23, 2017"
7910,https://www.larvalabs.com/cryptopunks/details/9681,Bid Withdrawn,AZonneve…,,0.60Ξ ($149),"Jun 02, 2020"
7911,https://www.larvalabs.com/cryptopunks/details/9681,Bid,AZonneve…,,0.60Ξ ($124),"May 21, 2020"
7912,https://www.larvalabs.com/cryptopunks/details/9681,Transfer,0x0053f2,0x3dae9a,,"Jul 22, 2017"
7913,https://www.larvalabs.com/cryptopunks/details/9681,Claimed,,0x0053f2,,"Jun 23, 2017"
7914,https://www.larvalabs.com/cryptopunks/details/9682,Claimed,,0xf1ad94,,"Jun 23, 2017"
7915,https://www.larvalabs.com/cryptopunks/details/9683,Transfer,0x34e801,Michel_M…,,"Feb 04, 2021"
7916,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,TheNat,,"7.80Ξ ($10,399)","Feb 01, 2021"
7917,https://www.larvalabs.com/cryptopunks/details/9683,Transfer,Michel_M…,0x34e801,,"Feb 01, 2021"
7918,https://www.larvalabs.com/cryptopunks/details/9683,Sold,Deeze,Michel_M…,"12.99Ξ ($17,130)","Feb 01, 2021"
7919,https://www.larvalabs.com/cryptopunks/details/9683,Bid,TheNat,,"7.80Ξ ($10,510)","Jan 31, 2021"
7920,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"12.99Ξ ($17,880)","Jan 30, 2021"
7921,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"11.99Ξ ($16,177)","Jan 30, 2021"
7922,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"12.99Ξ ($17,332)","Jan 28, 2021"
7923,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"16.99Ξ ($21,641)","Jan 28, 2021"
7924,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"19.99Ξ ($24,728)","Jan 27, 2021"
7925,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"12.99Ξ ($17,572)","Jan 26, 2021"
7926,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"13.99Ξ ($18,497)","Jan 21, 2021"
7927,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"19.99Ξ ($26,609)","Jan 19, 2021"
7928,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"11Ξ ($13,242)","Jan 18, 2021"
7929,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"12.99Ξ ($15,172)","Jan 14, 2021"
7930,https://www.larvalabs.com/cryptopunks/details/9683,Offer Withdrawn,,,,"Jan 12, 2021"
7931,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"11.50Ξ ($15,254)","Jan 10, 2021"
7932,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"12.90Ξ ($15,796)","Jan 09, 2021"
7933,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"14Ξ ($16,638)","Jan 06, 2021"
7934,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"30Ξ ($24,392)","Jan 03, 2021"
7935,https://www.larvalabs.com/cryptopunks/details/9683,Sold,0xdbc416,Deeze,"12.90Ξ ($10,489)","Jan 03, 2021"
7936,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"12.90Ξ ($10,489)","Jan 03, 2021"
7937,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,2pac,,"7Ξ ($5,632)","Jan 03, 2021"
7938,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"19.50Ξ ($15,269)","Jan 02, 2021"
7939,https://www.larvalabs.com/cryptopunks/details/9683,Bid,2pac,,"7Ξ ($5,438)","Jan 02, 2021"
7940,https://www.larvalabs.com/cryptopunks/details/9683,Sold,OzzMan,0xdbc416,"5.30Ξ ($4,117)","Jan 02, 2021"
7941,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,"5.30Ξ ($4,117)","Jan 02, 2021"
7942,https://www.larvalabs.com/cryptopunks/details/9683,Sold,jmg,OzzMan,1.95Ξ ($416),"Feb 06, 2020"
7943,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,TweetyPi…,,1.65Ξ ($315),"Feb 05, 2020"
7944,https://www.larvalabs.com/cryptopunks/details/9683,Bid,TweetyPi…,,1.65Ξ ($310),"Feb 04, 2020"
7945,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,TweetyPi…,,1.75Ξ ($330),"Feb 04, 2020"
7946,https://www.larvalabs.com/cryptopunks/details/9683,Bid,TweetyPi…,,1.75Ξ ($328),"Feb 04, 2020"
7947,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,TweetyPi…,,1.50Ξ ($282),"Feb 04, 2020"
7948,https://www.larvalabs.com/cryptopunks/details/9683,Bid,TweetyPi…,,1.50Ξ ($282),"Feb 03, 2020"
7949,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,1.95Ξ ($367),"Feb 03, 2020"
7950,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,2.25Ξ ($404),"Jan 31, 2020"
7951,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,2.45Ξ ($398),"Jan 24, 2020"
7952,https://www.larvalabs.com/cryptopunks/details/9683,Offered,,,2.55Ξ ($429),"Jan 21, 2020"
7953,https://www.larvalabs.com/cryptopunks/details/9683,Sold,0x682c30,jmg,1.50Ξ ($251),"Jan 20, 2020"
7954,https://www.larvalabs.com/cryptopunks/details/9683,Bid,jmg,,1.50Ξ ($249),"Jan 20, 2020"
7955,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,Hemba,,0.39Ξ ($93),"Jul 09, 2017"
7956,https://www.larvalabs.com/cryptopunks/details/9683,Bid,Hemba,,0.39Ξ ($93),"Jul 09, 2017"
7957,https://www.larvalabs.com/cryptopunks/details/9683,Bid Withdrawn,Hemba,,0.26Ξ ($69),"Jul 06, 2017"
7958,https://www.larvalabs.com/cryptopunks/details/9683,Bid,Hemba,,0.26Ξ ($69),"Jul 05, 2017"
7959,https://www.larvalabs.com/cryptopunks/details/9683,Claimed,,0x682c30,,"Jun 23, 2017"
7960,https://www.larvalabs.com/cryptopunks/details/9684,Transfer,dafky200…,dafky200…,,"Jun 28, 2018"
7961,https://www.larvalabs.com/cryptopunks/details/9684,Sold,0x7c511d,dafky200…,0.20Ξ ($84),"Jun 28, 2018"
7962,https://www.larvalabs.com/cryptopunks/details/9684,Offered,,,0.20Ξ ($104),"Jun 14, 2018"
7963,https://www.larvalabs.com/cryptopunks/details/9684,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
7964,https://www.larvalabs.com/cryptopunks/details/9684,Claimed,,0x7c511d,,"Jun 23, 2017"
7965,https://www.larvalabs.com/cryptopunks/details/9685,Claimed,,0x5b098b,,"Jun 23, 2017"
7966,https://www.larvalabs.com/cryptopunks/details/9686,Offered,,,"100Ξ ($20,618)","May 27, 2020"
7967,https://www.larvalabs.com/cryptopunks/details/9686,Sold,0x231707,Bombard,0.60Ξ ($84),"Jan 09, 2020"
7968,https://www.larvalabs.com/cryptopunks/details/9686,Bid Withdrawn,0x87e225,,0.21Ξ ($32),"Jan 07, 2019"
7969,https://www.larvalabs.com/cryptopunks/details/9686,Bid,0x87e225,,0.21Ξ ($33),"Jan 04, 2019"
7970,https://www.larvalabs.com/cryptopunks/details/9686,Offered,,,0.60Ξ ($107),"Nov 18, 2018"
7971,https://www.larvalabs.com/cryptopunks/details/9686,Offered,,,0.20Ξ ($123),"Mar 14, 2018"
7972,https://www.larvalabs.com/cryptopunks/details/9686,Claimed,,0x231707,,"Jun 23, 2017"
7973,https://www.larvalabs.com/cryptopunks/details/9687,Claimed,,0x78f0a6,,"Jun 23, 2017"
7974,https://www.larvalabs.com/cryptopunks/details/9688,Bid,0xcd2c66,,0.70Ξ ($170),"Jun 09, 2020"
7975,https://www.larvalabs.com/cryptopunks/details/9688,Sold,0x00d7c9,0x7760e0,0.05Ξ ($30),"Jun 01, 2018"
7976,https://www.larvalabs.com/cryptopunks/details/9688,Bid,0x7760e0,,0.05Ξ ($14),"Jul 02, 2017"
7977,https://www.larvalabs.com/cryptopunks/details/9688,Claimed,,0x00d7c9,,"Jun 23, 2017"
7978,https://www.larvalabs.com/cryptopunks/details/9689,Transfer,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
7979,https://www.larvalabs.com/cryptopunks/details/9689,Claimed,,0x00bd9f,,"Jun 23, 2017"
7980,https://www.larvalabs.com/cryptopunks/details/9690,Sold,0x0553de,Neuroman…,0.89Ξ ($219),"Jul 09, 2020"
7981,https://www.larvalabs.com/cryptopunks/details/9690,Offered,,,0.89Ξ ($219),"Jul 09, 2020"
7982,https://www.larvalabs.com/cryptopunks/details/9690,Offered,,,0.99Ξ ($233),"Jul 06, 2020"
7983,https://www.larvalabs.com/cryptopunks/details/9690,Offered,,,1.19Ξ ($274),"Jun 19, 2020"
7984,https://www.larvalabs.com/cryptopunks/details/9690,Offered,,,1.50Ξ ($304),"May 27, 2020"
7985,https://www.larvalabs.com/cryptopunks/details/9690,Sold,Shrugs,0x0553de,1.25Ξ ($254),"May 27, 2020"
7986,https://www.larvalabs.com/cryptopunks/details/9690,Offered,,,1.25Ξ ($253),"May 26, 2020"
7987,https://www.larvalabs.com/cryptopunks/details/9690,Sold,0xbc081c,Shrugs,0.15Ξ ($42),"Aug 15, 2018"
7988,https://www.larvalabs.com/cryptopunks/details/9690,Offered,,,0.15Ξ ($39),"Sep 21, 2017"
7989,https://www.larvalabs.com/cryptopunks/details/9690,Transfer,metakid,0xbc081c,,"Sep 20, 2017"
7990,https://www.larvalabs.com/cryptopunks/details/9690,Claimed,,metakid,,"Jun 23, 2017"
7991,https://www.larvalabs.com/cryptopunks/details/9691,Offer Withdrawn,,,,"Sep 26, 2020"
7992,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,"10Ξ ($2,001)","May 26, 2020"
7993,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,3Ξ ($511),"Jan 17, 2020"
7994,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,2Ξ ($327),"Jan 16, 2020"
7995,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,1.60Ξ ($303),"Sep 15, 2019"
7996,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,0.99Ξ ($172),"Apr 20, 2019"
7997,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,0.56Ξ ($92),"Apr 13, 2019"
7998,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,0.45Ξ ($53),"Jan 20, 2019"
7999,https://www.larvalabs.com/cryptopunks/details/9691,Sold,Hemba,Pixls,0.29Ξ ($36),"Jan 19, 2019"
8000,https://www.larvalabs.com/cryptopunks/details/9691,Offered,,,0.29Ξ ($37),"Jan 10, 2019"
8001,https://www.larvalabs.com/cryptopunks/details/9691,Claimed,,Hemba,,"Jun 23, 2017"
8002,https://www.larvalabs.com/cryptopunks/details/9692,Transfer,0xe5e771,0x422fac,,"Sep 30, 2020"
8003,https://www.larvalabs.com/cryptopunks/details/9692,Sold,Dude_Nak…,0xe5e771,"14.95Ξ ($5,411)","Sep 28, 2020"
8004,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,"14.95Ξ ($5,454)","Sep 28, 2020"
8005,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,"12.95Ξ ($4,355)","Sep 24, 2020"
8006,https://www.larvalabs.com/cryptopunks/details/9692,Sold,futurema…,Dude_Nak…,1Ξ ($202),"May 22, 2020"
8007,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,1Ξ ($202),"May 22, 2020"
8008,https://www.larvalabs.com/cryptopunks/details/9692,Transfer,ethereum…,futurema…,,"May 22, 2020"
8009,https://www.larvalabs.com/cryptopunks/details/9692,Transfer,futurema…,ethereum…,,"Oct 23, 2019"
8010,https://www.larvalabs.com/cryptopunks/details/9692,Offer Withdrawn,,,,"Aug 29, 2019"
8011,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,0.38Ξ ($72),"Aug 15, 2019"
8012,https://www.larvalabs.com/cryptopunks/details/9692,Bid Withdrawn,ppp_ppp,,0.20Ξ ($42),"Aug 13, 2019"
8013,https://www.larvalabs.com/cryptopunks/details/9692,Sold,0x00d7c9,futurema…,0.25Ξ ($52),"Aug 13, 2019"
8014,https://www.larvalabs.com/cryptopunks/details/9692,Bid,ppp_ppp,,0.20Ξ ($42),"Aug 12, 2019"
8015,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,0.25Ξ ($53),"Aug 12, 2019"
8016,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,0.30Ξ ($63),"Aug 12, 2019"
8017,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,0.50Ξ ($153),"Jul 07, 2019"
8018,https://www.larvalabs.com/cryptopunks/details/9692,Offered,,,"4Ξ ($1,087)","May 27, 2019"
8019,https://www.larvalabs.com/cryptopunks/details/9692,Bid Withdrawn,sov,,0.10Ξ ($114),"Jan 11, 2018"
8020,https://www.larvalabs.com/cryptopunks/details/9692,Bid,sov,,0.10Ξ ($29),"Nov 07, 2017"
8021,https://www.larvalabs.com/cryptopunks/details/9692,Claimed,,0x00d7c9,,"Jun 23, 2017"
8022,https://www.larvalabs.com/cryptopunks/details/9693,Bid Withdrawn,0x34e801,,1Ξ ($391),"Oct 29, 2020"
8023,https://www.larvalabs.com/cryptopunks/details/9693,Bid,0x34e801,,1Ξ ($368),"Oct 20, 2020"
8024,https://www.larvalabs.com/cryptopunks/details/9693,Sold,0x00d7c9,WangXian…,0.50Ξ ($86),"May 10, 2019"
8025,https://www.larvalabs.com/cryptopunks/details/9693,Offered,,,0.50Ξ ($85),"May 09, 2019"
8026,https://www.larvalabs.com/cryptopunks/details/9693,Offered,,,1Ξ ($166),"Apr 06, 2019"
8027,https://www.larvalabs.com/cryptopunks/details/9693,Claimed,,0x00d7c9,,"Jun 23, 2017"
8028,https://www.larvalabs.com/cryptopunks/details/9694,Bid,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 15, 2020"
8029,https://www.larvalabs.com/cryptopunks/details/9694,Transfer,0x682c30,0xfbb065,,"Jun 29, 2017"
8030,https://www.larvalabs.com/cryptopunks/details/9694,Claimed,,0x682c30,,"Jun 23, 2017"
8031,https://www.larvalabs.com/cryptopunks/details/9695,Sold,0x00d7c9,0xf4a775,0.10Ξ ($47),"Dec 04, 2017"
8032,https://www.larvalabs.com/cryptopunks/details/9695,Offered,,,0.10Ξ ($37),"Nov 20, 2017"
8033,https://www.larvalabs.com/cryptopunks/details/9695,Offered,,,0.25Ξ ($65),"Sep 17, 2017"
8034,https://www.larvalabs.com/cryptopunks/details/9695,Offered,,,0.30Ξ ($97),"Aug 21, 2017"
8035,https://www.larvalabs.com/cryptopunks/details/9695,Claimed,,0x00d7c9,,"Jun 23, 2017"
8036,https://www.larvalabs.com/cryptopunks/details/9696,Claimed,,ddaavvee,,"Jun 23, 2017"
8037,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,"15Ξ ($19,824)","Feb 01, 2021"
8038,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,"8.99Ξ ($9,538)","Jan 05, 2021"
8039,https://www.larvalabs.com/cryptopunks/details/9697,(Unwrap),WrappedC…,CPyrc,,"Jan 05, 2021"
8040,https://www.larvalabs.com/cryptopunks/details/9697,Sold,0x067034,CPyrc,"4.25Ξ ($1,521)","Sep 28, 2020"
8041,https://www.larvalabs.com/cryptopunks/details/9697,Sold,Carlini8,0x067034,"4Ξ ($1,463)","Sep 15, 2020"
8042,https://www.larvalabs.com/cryptopunks/details/9697,(Wrap),0xaadfe3,WrappedC…,,"Sep 15, 2020"
8043,https://www.larvalabs.com/cryptopunks/details/9697,Transfer,Carlini8,0xaadfe3,,"Sep 15, 2020"
8044,https://www.larvalabs.com/cryptopunks/details/9697,Offer Withdrawn,,,,"Sep 14, 2020"
8045,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,2.30Ξ ($890),"Sep 13, 2020"
8046,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,2.40Ξ ($898),"Sep 11, 2020"
8047,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,2.50Ξ ($556),"Jun 29, 2020"
8048,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,4Ξ ($803),"May 26, 2020"
8049,https://www.larvalabs.com/cryptopunks/details/9697,Sold,satman,Carlini8,1.20Ξ ($241),"May 26, 2020"
8050,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,1.20Ξ ($249),"May 17, 2020"
8051,https://www.larvalabs.com/cryptopunks/details/9697,Sold,_K_A_M_I…,satman,0.60Ξ ($80),"Apr 01, 2020"
8052,https://www.larvalabs.com/cryptopunks/details/9697,Offered,,,2Ξ ($238),"Mar 17, 2020"
8053,https://www.larvalabs.com/cryptopunks/details/9697,Bid,satman,,0.60Ξ ($76),"Mar 14, 2020"
8054,https://www.larvalabs.com/cryptopunks/details/9697,Bid,7478,,0.31Ξ ($40),"Mar 14, 2020"
8055,https://www.larvalabs.com/cryptopunks/details/9697,Bid,antunes_…,,0.30Ξ ($38),"Mar 14, 2020"
